N,input_state,basis,time,herald,singles_ch2,coinc_ch2,singles_ch4,coinc_ch4,singles_ch6,coinc_ch6,singles_ch7,coinc_ch7,int_time
3,0,,2026-07-29T17:57:02.586778,99316,7636,2031,7636,1124,7636,167,16,0,1.0282913999981247
3,0,,2026-07-29T17:57:03.614763,99280,7522,1928,7522,1130,7522,166,11,0,1.0277390999835916
3,0,,2026-07-29T17:57:04.643509,99003,7511,1885,7511,1178,7511,178,11,0,1.0283411999989767
3,0,,2026-07-29T17:57:05.671892,99478,7499,1863,7499,1165,7499,137,9,0,1.0280364000063855
3,0,,2026-07-29T17:57:06.700885,98691,7565,1922,7565,1152,7565,152,9,0,1.0286725999903865
3,0,,2026-07-29T17:57:07.728838,99553,7629,2001,7629,1097,7629,168,12,0,1.0275663000065833
3,0,,2026-07-29T17:57:08.756283,99895,7533,1961,7533,1124,7533,182,4,0,1.027133600000525
3,0,,2026-07-29T17:57:09.784267,99393,7611,1882,7611,1121,7611,160,9,0,1.027644899993902
3,0,,2026-07-29T17:57:10.813340,99284,7516,1983,7516,1090,7516,177,22,0,1.0286463999946136
3,0,,2026-07-29T17:57:11.842825,99594,7586,1986,7586,1141,7586,126,15,0,1.0291078999871388
3,0,,2026-07-29T17:57:12.873510,99321,7576,1983,7576,1144,7576,170,6,0,1.030187600001227
3,0,,2026-07-29T17:57:13.902631,99817,7613,2018,7613,1120,7613,171,8,0,1.0287701999768615
3,0,,2026-07-29T17:57:14.931306,99203,7472,1989,7472,1089,7472,144,15,0,1.0284007000154816
3,0,,2026-07-29T17:57:15.959136,99316,7629,1962,7629,1170,7629,137,12,0,1.0276180999935605
3,0,,2026-07-29T17:57:16.987770,99177,7590,2025,7590,1134,7590,168,9,0,1.0282784000155516
3,0,,2026-07-29T17:57:18.016414,99088,7542,1957,7542,1103,7542,149,6,0,1.0282110999978613
3,0,,2026-07-29T17:57:19.046256,99753,7545,2048,7545,1089,7545,148,6,0,1.0294222999946214
3,0,,2026-07-29T17:57:20.074819,99576,7545,2006,7545,1154,7545,151,12,0,1.0281079999986105
3,0,,2026-07-29T17:57:21.102264,99383,7558,1976,7558,1166,7558,149,11,0,1.027185200015083
3,0,,2026-07-29T17:57:22.130788,99565,7634,2025,7634,1147,7634,164,9,0,1.0282297999947332
3,0,,2026-07-29T17:57:23.160789,100234,7781,1972,7781,1182,7781,162,10,0,1.0296425000124145
3,0,,2026-07-29T17:57:24.190230,99113,7658,2076,7658,1155,7658,165,9,0,1.0289018000185024
3,0,,2026-07-29T17:57:25.220112,99548,7637,2045,7637,1150,7637,176,6,0,1.0294410999922547
3,0,,2026-07-29T17:57:26.250026,99558,7640,1910,7640,1214,7640,149,15,0,1.0294092000112869
3,0,,2026-07-29T17:57:27.279501,99281,7529,1966,7529,1135,7529,161,9,0,1.028965400008019
3,0,,2026-07-29T17:57:28.308717,99541,7605,2021,7605,1163,7605,147,6,0,1.0288957000011578
3,0,,2026-07-29T17:57:29.338325,99363,7481,1932,7481,1116,7481,161,17,0,1.0293213999830186
3,0,,2026-07-29T17:57:30.366962,99655,7664,2052,7664,1154,7664,151,9,0,1.0283605000004172
3,0,,2026-07-29T17:57:31.395592,99532,7640,1962,7640,1121,7640,177,9,0,1.0281355000042822
3,0,,2026-07-29T17:57:32.425332,99448,7559,1969,7559,1129,7559,134,12,0,1.0292722999874968
3,0,,2026-07-29T17:57:33.454939,99719,7772,2011,7772,1157,7772,142,13,0,1.0290732999856118
3,0,,2026-07-29T17:57:34.485381,98718,7679,1997,7679,1102,7679,165,10,0,1.0298303999879863
3,0,,2026-07-29T17:57:35.514315,100419,7567,1964,7567,1138,7567,155,8,0,1.028532800002722
3,0,,2026-07-29T17:57:36.541967,99805,7662,2018,7662,1179,7662,160,12,0,1.0273011999961454
3,1,,2026-07-29T17:57:55.253963,99137,9668,3746,9668,672,9668,25,15,0,1.0274918999930378
3,1,,2026-07-29T17:57:56.282535,99409,9667,3741,9667,663,9667,33,9,0,1.02811539999675
3,1,,2026-07-29T17:57:57.310655,99337,9619,3758,9619,699,9619,28,7,0,1.027632999990601
3,1,,2026-07-29T17:57:58.339049,99369,9633,3660,9633,696,9633,23,11,0,1.0280763999908231
3,1,,2026-07-29T17:57:59.368706,99420,9794,3885,9794,653,9794,31,11,0,1.029245700017782
3,1,,2026-07-29T17:58:00.397463,99507,9630,3782,9630,617,9630,26,7,0,1.02827249999973
3,1,,2026-07-29T17:58:01.426068,99687,9547,3755,9547,673,9547,18,9,0,1.0281336000189185
3,1,,2026-07-29T17:58:02.454685,99443,9559,3747,9559,657,9559,21,14,0,1.0282326000160538
3,1,,2026-07-29T17:58:03.484571,99081,9497,3691,9497,715,9497,17,10,0,1.029334299993934
3,1,,2026-07-29T17:58:04.513632,99534,9757,3773,9757,706,9757,12,13,0,1.0285795999807306
3,1,,2026-07-29T17:58:05.541400,99467,9751,3837,9751,675,9751,18,17,0,1.027308599994285
3,1,,2026-07-29T17:58:06.571344,98691,9513,3722,9513,666,9513,27,21,0,1.0296984000015073
3,1,,2026-07-29T17:58:07.600969,99713,9635,3783,9635,696,9635,27,14,0,1.0293504999717698
3,1,,2026-07-29T17:58:08.630982,99712,9592,3716,9592,681,9592,19,15,0,1.0296165999898221
3,1,,2026-07-29T17:58:09.659853,99515,9548,3788,9548,685,9548,20,6,0,1.0283037000044715
3,1,,2026-07-29T17:58:10.689636,99206,9594,3758,9594,656,9594,23,11,0,1.0294516999856569
3,1,,2026-07-29T17:58:11.718580,98906,9612,3741,9612,661,9612,23,15,0,1.0287160000007134
3,1,,2026-07-29T17:58:12.748820,99260,9677,3696,9677,678,9677,19,11,0,1.0299508000025526
3,1,,2026-07-29T17:58:13.776821,99305,9621,3824,9621,664,9621,28,9,0,1.0274670000071637
3,1,,2026-07-29T17:58:14.806913,99724,9526,3725,9526,681,9526,21,12,0,1.0295792999968398
3,1,,2026-07-29T17:58:15.838297,99120,9661,3724,9661,695,9661,21,13,0,1.0310970999998972
3,1,,2026-07-29T17:58:16.868731,100248,9696,3852,9696,628,9696,23,12,0,1.0299615999974776
3,1,,2026-07-29T17:58:17.898656,99279,9448,3682,9448,691,9448,21,14,0,1.0296133999945596
3,1,,2026-07-29T17:58:18.926861,98989,9511,3746,9511,631,9511,30,15,0,1.0277246999903582
3,1,,2026-07-29T17:58:19.957078,99020,9622,3734,9622,663,9622,29,17,0,1.0298501999932341
3,1,,2026-07-29T17:58:20.986328,98573,9527,3743,9527,685,9527,27,10,0,1.028729600016959
3,1,,2026-07-29T17:58:22.015272,98694,9583,3722,9583,636,9583,20,10,0,1.0284759000060149
3,1,,2026-07-29T17:58:23.043361,98843,9550,3740,9550,680,9550,16,8,0,1.0276593000162393
3,1,,2026-07-29T17:58:24.072732,99166,9797,3818,9797,696,9797,22,13,0,1.028927700011991
3,1,,2026-07-29T17:58:25.100401,99167,9474,3700,9474,657,9474,27,14,0,1.0272022999997716
3,1,,2026-07-29T17:58:26.130896,99310,9522,3720,9522,673,9522,21,8,0,1.0301855000143405
3,1,,2026-07-29T17:58:27.160454,99172,9776,3899,9776,658,9776,18,11,0,1.0291878000134602
3,1,,2026-07-29T17:58:28.189939,99326,9676,3793,9676,646,9676,24,13,0,1.028982799994992
3,1,,2026-07-29T17:58:29.219129,99866,9609,3814,9609,630,9609,23,9,0,1.0288238000066485
3,1,,2026-07-29T17:58:30.246692,98959,9686,3837,9686,661,9686,24,13,0,1.0272247999964748
3,1,,2026-07-29T17:58:31.275635,99652,9595,3801,9595,666,9595,32,11,0,1.0284642000042368
3,1,,2026-07-29T17:58:32.309026,99232,9614,3747,9614,651,9614,24,12,0,1.0327832000039052
3,1,,2026-07-29T17:58:33.338855,99477,9514,3768,9514,660,9514,24,10,0,1.0294501000025775
3,1,,2026-07-29T17:58:34.368717,99562,9699,3820,9699,642,9699,22,17,0,1.029122699983418
3,1,,2026-07-29T17:58:35.398184,99330,9545,3659,9545,611,9545,27,19,0,1.0289678999979515
3,1,,2026-07-29T17:58:36.427062,98849,9705,3741,9705,678,9705,23,14,0,1.0285822000005282
3,1,,2026-07-29T17:58:37.454902,99630,9695,3883,9695,665,9695,15,18,0,1.0274336999864317
3,1,,2026-07-29T17:58:38.484182,99803,9672,3870,9672,629,9672,22,8,0,1.0289613000059035
3,1,,2026-07-29T17:58:39.513889,99582,9759,3927,9759,665,9759,25,9,0,1.029377500002738
3,1,,2026-07-29T17:58:40.543496,99333,9458,3702,9458,660,9458,24,14,0,1.0290315999882296
3,1,,2026-07-29T17:58:41.572414,99128,9690,3857,9690,672,9690,25,10,0,1.028519299987238
3,1,,2026-07-29T17:58:42.602435,99053,9652,3768,9652,668,9652,19,11,0,1.0294486999919172
3,1,,2026-07-29T17:58:43.632546,98699,9481,3720,9481,654,9481,19,16,0,1.0296657999861054
3,1,,2026-07-29T17:58:44.660875,98827,9411,3625,9411,648,9411,28,18,0,1.0278920000127982
3,1,,2026-07-29T17:58:45.689745,99959,9740,3838,9740,654,9740,15,9,0,1.0285011999949347
3,1,,2026-07-29T17:58:46.719641,100001,9735,3814,9735,650,9735,16,10,0,1.0294391000061296
3,1,,2026-07-29T17:58:47.748625,99151,9701,3804,9701,667,9701,13,10,0,1.0285600000061095
3,1,,2026-07-29T17:58:48.777598,99364,9481,3643,9481,676,9481,25,9,0,1.0284884000138845
3,1,,2026-07-29T17:58:49.806115,99571,9392,3713,9392,612,9392,17,5,0,1.028028800006723
3,1,,2026-07-29T17:58:50.835419,99416,9550,3777,9550,654,9550,18,12,0,1.02889490002417
3,1,,2026-07-29T17:58:51.862501,99283,9666,3862,9666,632,9666,28,11,0,1.0266092000238132
3,1,,2026-07-29T17:58:52.892592,98868,9575,3724,9575,616,9575,14,16,0,1.0298326999763958
3,1,,2026-07-29T17:58:53.922236,99588,9725,3798,9725,676,9725,22,13,0,1.0292734000249766
3,1,,2026-07-29T17:58:54.951579,99164,9490,3767,9490,648,9490,24,7,0,1.0288358999823686
3,1,,2026-07-29T17:58:55.977909,99273,9448,3683,9448,663,9448,18,10,0,1.0261105000099633
3,1,,2026-07-29T17:58:57.004976,99708,9676,3812,9676,683,9676,28,6,0,1.0268006999976933
3,1,,2026-07-29T17:58:58.032770,99111,9678,3767,9678,673,9678,27,16,0,1.0275746999832336
3,1,,2026-07-29T17:58:59.060377,99429,9630,3756,9630,646,9630,23,9,0,1.027213999972446
3,1,,2026-07-29T17:59:00.088564,98686,9605,3756,9605,621,9605,26,11,0,1.0277103999978863
3,1,,2026-07-29T17:59:01.117676,99522,9774,3803,9774,680,9774,21,12,0,1.0289336999994703
3,1,,2026-07-29T17:59:02.146786,99241,9614,3829,9614,692,9614,30,13,0,1.028859599988209
3,1,,2026-07-29T17:59:03.174585,99249,9897,3860,9897,717,9897,16,16,0,1.027342099987436
3,1,,2026-07-29T17:59:04.204196,99748,9696,3782,9696,680,9696,26,15,0,1.0293367999838665
3,1,,2026-07-29T17:59:05.232472,99442,9604,3864,9604,648,9604,22,10,0,1.0275752999878023
3,1,,2026-07-29T17:59:06.260172,99571,9693,3822,9693,686,9693,16,7,0,1.0273704999999609
3,1,,2026-07-29T17:59:07.287992,98528,9460,3746,9460,640,9460,31,21,0,1.0274259999860078
3,1,,2026-07-29T17:59:08.318667,99250,9588,3797,9588,675,9588,15,13,0,1.0301376999996137
3,1,,2026-07-29T17:59:09.347144,99996,9745,3819,9745,703,9745,28,14,0,1.0279807999904733
3,1,,2026-07-29T17:59:10.376524,98861,9572,3774,9572,627,9572,22,13,0,1.0285671000019647
3,1,,2026-07-29T17:59:11.405299,99515,9743,3882,9743,710,9743,23,16,0,1.0280883999948855
3,1,,2026-07-29T17:59:12.435103,99072,9717,3828,9717,677,9717,32,10,0,1.0293728999968152
3,1,,2026-07-29T17:59:13.464776,99421,9595,3751,9595,657,9595,32,10,0,1.0291837999830022
3,1,,2026-07-29T17:59:14.494472,99589,9818,3894,9818,700,9818,32,14,0,1.029286899982253
3,1,,2026-07-29T17:59:15.523307,98967,9552,3697,9552,653,9552,30,15,0,1.0283342000038829
3,1,,2026-07-29T17:59:16.551598,99493,9589,3798,9589,663,9589,23,9,0,1.027932500001043
3,1,,2026-07-29T17:59:17.581726,99408,9516,3679,9516,661,9516,26,10,0,1.0296524000004865
3,1,,2026-07-29T17:59:18.611242,99086,9614,3778,9614,645,9614,30,15,0,1.02901210001437
3,1,,2026-07-29T17:59:19.640795,99064,9741,3809,9741,690,9741,25,19,0,1.0291234999895096
3,1,,2026-07-29T17:59:20.671350,99447,9561,3730,9561,703,9561,26,10,0,1.0299308999965433
3,1,,2026-07-29T17:59:21.702020,99709,9738,3755,9738,673,9738,24,12,0,1.0303502000169829
3,1,,2026-07-29T17:59:22.731635,100136,9703,3779,9703,663,9703,22,12,0,1.02915600000415
3,1,,2026-07-29T17:59:23.761617,100140,9525,3733,9525,649,9525,27,8,0,1.0294563999923412
3,1,,2026-07-29T17:59:24.789699,99307,9728,3800,9728,658,9728,25,14,0,1.0275502000004053
3,1,,2026-07-29T17:59:25.819847,99568,9687,3834,9687,680,9687,33,11,0,1.0296625000191852
3,1,,2026-07-29T17:59:26.849015,99773,9471,3677,9471,647,9471,23,11,0,1.0287486999877729
3,1,,2026-07-29T17:59:27.877247,99748,9652,3644,9652,692,9652,28,14,0,1.027810600004159
3,1,,2026-07-29T17:59:28.905173,99101,9590,3680,9590,670,9590,23,10,0,1.0275427000015043
3,1,,2026-07-29T17:59:29.934260,99578,9698,3770,9698,674,9698,30,10,0,1.0286727999919094
3,1,,2026-07-29T17:59:30.965145,99057,9500,3714,9500,664,9500,27,11,0,1.0305064999847673
3,1,,2026-07-29T17:59:31.993988,98974,9760,3846,9760,688,9760,18,15,0,1.0284052999923006
3,1,,2026-07-29T17:59:33.022543,99323,9812,3756,9812,681,9812,26,9,0,1.0281416999932844
3,1,,2026-07-29T17:59:34.052422,99419,9500,3711,9500,689,9500,26,13,0,1.0295389000093564
3,1,,2026-07-29T17:59:35.081584,99358,9579,3760,9579,620,9579,22,15,0,1.0287125000031665
3,1,,2026-07-29T17:59:36.110472,99040,9554,3691,9554,698,9554,31,12,0,1.0286141999822576
3,1,,2026-07-29T17:59:37.140524,99902,9500,3673,9500,657,9500,17,11,0,1.0296547999896575
3,1,,2026-07-29T17:59:38.169783,98986,9733,3904,9733,645,9733,23,14,0,1.028888899978483
3,1,,2026-07-29T17:59:39.198279,99057,9699,3779,9699,652,9699,28,13,0,1.0281737000041176
3,1,,2026-07-29T17:59:40.227671,99075,9771,3678,9771,757,9771,21,11,0,1.0290702000202145
3,1,,2026-07-29T17:59:41.257665,99106,9697,3827,9697,670,9697,34,9,0,1.029740199999651
3,1,,2026-07-29T17:59:42.285023,99454,9404,3702,9404,623,9404,23,10,0,1.0268873999884818
3,1,,2026-07-29T17:59:43.314951,98705,9628,3735,9628,677,9628,27,11,0,1.029594099993119
3,1,,2026-07-29T17:59:44.344399,99616,9725,3776,9725,701,9725,24,21,0,1.0289805000065826
3,1,,2026-07-29T17:59:45.374310,99028,9610,3774,9610,633,9610,30,10,0,1.0295586999855004
3,1,,2026-07-29T17:59:46.403074,99494,9619,3845,9619,643,9619,25,13,0,1.0280153999920003
3,1,,2026-07-29T17:59:47.430946,99412,9675,3858,9675,688,9675,12,4,0,1.0275377000216395
3,1,,2026-07-29T17:59:48.459936,98853,9435,3662,9435,600,9435,26,9,0,1.0287240999750793
3,1,,2026-07-29T17:59:49.488563,99627,9602,3761,9602,658,9602,19,15,0,1.028209899988724
3,1,,2026-07-29T17:59:50.517716,99838,9605,3756,9605,647,9605,28,11,0,1.0287239000026602
3,1,,2026-07-29T17:59:51.547536,99302,9602,3677,9602,730,9602,24,14,0,1.0295844999782275
3,1,,2026-07-29T17:59:52.575091,99148,9402,3638,9402,663,9402,20,7,0,1.027057800005423
3,1,,2026-07-29T17:59:53.601811,98916,9645,3840,9645,661,9645,22,11,0,1.0264222000259906
3,1,,2026-07-29T17:59:54.629667,99013,9578,3717,9578,679,9578,21,6,0,1.0276588999840897
3,1,,2026-07-29T17:59:55.656601,99307,9713,3838,9713,674,9713,17,11,0,1.026476900005946
3,1,,2026-07-29T17:59:56.682607,98868,9584,3742,9584,632,9584,23,11,0,1.0257128999801353
3,1,,2026-07-29T17:59:57.709445,98683,9636,3689,9636,679,9636,20,12,0,1.0266475999960676
3,1,,2026-07-29T17:59:58.736637,99265,9715,3804,9715,668,9715,22,13,1,1.0269112999958452
3,1,,2026-07-29T17:59:59.765581,99566,9684,3862,9684,677,9684,26,17,0,1.0287313000007998
3,1,,2026-07-29T18:00:00.793462,99289,9566,3765,9566,664,9566,30,10,0,1.027456899988465
3,1,,2026-07-29T18:00:01.821964,98898,9668,3745,9668,676,9668,23,6,0,1.0282222999958321
3,1,,2026-07-29T18:00:02.851021,99047,9650,3782,9650,674,9650,31,6,0,1.028749399993103
3,1,,2026-07-29T18:00:03.879350,99532,9679,3749,9679,689,9679,24,5,0,1.0280051000008825
3,1,,2026-07-29T18:00:04.907743,99036,9787,3769,9787,748,9787,22,15,0,1.027953599987086
3,1,,2026-07-29T18:00:05.936737,99674,9738,3892,9738,685,9738,20,10,0,1.0286234999948647
3,1,,2026-07-29T18:00:06.964971,99364,9640,3704,9640,645,9640,16,11,0,1.0279676000063773
3,1,,2026-07-29T18:00:07.993030,99368,9570,3759,9570,633,9570,26,13,0,1.0278011999907903
3,1,,2026-07-29T18:00:09.019652,99305,9691,3835,9691,622,9691,32,10,0,1.026118800014956
3,1,,2026-07-29T18:00:10.048596,99379,9754,3871,9754,636,9754,17,8,0,1.0285776999953669
3,1,,2026-07-29T18:00:11.076179,99181,9744,3883,9744,688,9744,22,6,0,1.0272508000198286
3,1,,2026-07-29T18:00:12.103532,99077,9366,3715,9366,652,9366,19,10,0,1.0270736000093166
3,1,,2026-07-29T18:00:13.132485,98901,9670,3805,9670,699,9670,21,13,0,1.0285565000085626
3,1,,2026-07-29T18:00:14.161722,99344,9609,3786,9609,669,9609,25,8,0,1.0287576999980956
3,1,,2026-07-29T18:00:15.189295,99979,9626,3777,9626,660,9626,29,8,0,1.0273436999996193
3,1,,2026-07-29T18:00:16.217758,99040,9654,3819,9654,676,9654,16,6,0,1.0282581000064965
3,1,,2026-07-29T18:00:17.244515,98988,9752,3759,9752,712,9752,17,13,0,1.026517899997998
3,1,,2026-07-29T18:00:18.274074,99160,9589,3750,9589,661,9589,25,6,0,1.0292019000044093
3,1,,2026-07-29T18:00:19.302520,99463,9808,3876,9808,684,9808,26,17,0,1.02805900000385
3,1,,2026-07-29T18:00:20.331131,98951,9642,3828,9642,635,9642,34,12,0,1.028274300013436
3,1,,2026-07-29T18:00:21.358954,99228,9611,3780,9611,666,9611,21,10,0,1.027423199993791
3,1,,2026-07-29T18:00:22.386081,99320,9557,3730,9557,677,9557,27,15,0,1.0268451999872923
3,1,,2026-07-29T18:00:23.414364,98901,9635,3736,9635,652,9635,28,9,0,1.0279711000039242
3,1,,2026-07-29T18:00:24.442554,99152,9679,3751,9679,663,9679,23,14,0,1.0278564000036567
3,1,,2026-07-29T18:00:25.471476,99397,9631,3784,9631,683,9631,31,15,0,1.0286536999919917
3,1,,2026-07-29T18:00:26.499487,99075,9660,3780,9660,664,9660,22,8,0,1.027641599997878
3,1,,2026-07-29T18:00:27.527258,99139,9472,3797,9472,656,9472,20,18,0,1.0273928999959026
3,1,,2026-07-29T18:00:28.556517,99814,9598,3838,9598,665,9598,24,7,0,1.028975299996091
3,1,,2026-07-29T18:00:29.666746,99583,9692,3761,9692,702,9692,35,9,0,1.109912899992196
3,1,,2026-07-29T18:00:30.699152,107916,10569,4098,10569,732,10569,30,21,0,1.0277407999965362
3,1,,2026-07-29T18:00:31.725590,99053,9474,3772,9474,692,9474,17,9,0,1.0262226999911945
3,1,,2026-07-29T18:00:32.754383,99248,9667,3707,9667,666,9667,22,15,0,1.0285527000087313
3,1,,2026-07-29T18:00:33.782521,99776,9498,3684,9498,724,9498,33,11,0,1.02783529998851
3,1,,2026-07-29T18:00:34.810193,98985,9526,3677,9526,664,9526,29,14,0,1.0273910000105388
3,1,,2026-07-29T18:00:35.841519,100278,9414,3643,9414,639,9414,27,10,0,1.0309637000027578
3,1,,2026-07-29T18:00:36.873755,99841,9659,3797,9659,642,9659,26,13,0,1.0317025999829639
3,1,,2026-07-29T18:00:37.903570,99453,9617,3760,9617,654,9617,28,16,0,1.0292138000077102
3,1,,2026-07-29T18:00:38.934997,99227,9598,3702,9598,714,9598,24,9,0,1.0308836000040174
3,1,,2026-07-29T18:00:39.965724,99618,9818,3809,9818,662,9818,34,15,0,1.0302360999921802
3,1,,2026-07-29T18:00:40.995109,99060,9581,3774,9581,658,9581,26,20,0,1.0289519999932963
3,1,,2026-07-29T18:00:42.026037,99597,9864,3893,9864,676,9864,20,8,0,1.0303823999711312
3,1,,2026-07-29T18:00:43.056695,99219,9628,3743,9628,654,9628,19,11,0,1.0300784000137355
3,1,,2026-07-29T18:00:44.087557,99718,9724,3731,9724,717,9724,25,17,0,1.0304196999932174
3,1,,2026-07-29T18:00:45.119627,98539,9375,3601,9375,572,9375,16,11,0,1.0316359999997076
3,1,,2026-07-29T18:00:46.150782,100133,9560,3745,9560,649,9560,18,14,0,1.0306773000047542
3,1,,2026-07-29T18:00:47.181700,99285,9708,3753,9708,666,9708,28,15,0,1.0303352999908384
3,1,,2026-07-29T18:00:48.213143,99304,9742,3801,9742,670,9742,19,13,0,1.0307226000004448
3,1,,2026-07-29T18:00:49.245570,99663,9825,3835,9825,723,9825,24,12,0,1.0311229999933857
3,1,,2026-07-29T18:00:50.275957,99675,9691,3866,9691,674,9691,27,11,0,1.0296907000010833
3,1,,2026-07-29T18:00:51.306333,99196,9651,3652,9651,686,9651,28,9,0,1.0297017999982927
3,1,,2026-07-29T18:00:52.337887,99292,9501,3672,9501,652,9501,21,13,0,1.03100980000454
3,1,,2026-07-29T18:00:53.390737,101837,10042,3965,10042,698,10042,18,14,0,1.052448500005994
3,1,,2026-07-29T18:00:54.459395,103349,9811,3859,9811,648,9811,22,15,0,1.0311653999960981
3,1,,2026-07-29T18:00:55.489059,99541,9690,3847,9690,668,9690,28,11,0,1.0291252000024542
3,1,,2026-07-29T18:00:56.519945,99707,9699,3816,9699,675,9699,27,11,0,1.0305010999727529
3,1,,2026-07-29T18:00:57.552217,99805,9629,3759,9629,677,9629,13,11,0,1.0318960000004154
3,1,,2026-07-29T18:00:58.582832,99720,9485,3686,9485,673,9485,29,10,0,1.0301100999931805
3,1,,2026-07-29T18:00:59.613618,100198,9869,3957,9869,679,9869,16,18,0,1.0301685000013094
3,1,,2026-07-29T18:01:00.645399,99502,9717,3747,9717,714,9717,21,11,0,1.0313479999895208
3,1,,2026-07-29T18:01:01.674969,99762,9746,3835,9747,649,9747,30,9,0,1.0290478999959305
3,1,,2026-07-29T18:01:02.705306,99258,9639,3829,9638,641,9638,12,12,0,1.0299496999941766
3,1,,2026-07-29T18:01:03.735588,99367,9653,3816,9653,662,9653,24,6,0,1.029838699992979
3,1,,2026-07-29T18:01:04.765668,100028,9641,3921,9641,632,9641,26,18,0,1.0297050999943167
3,1,,2026-07-29T18:01:05.794659,99505,9638,3713,9638,665,9638,34,21,0,1.0284758000052534
3,1,,2026-07-29T18:01:06.824701,98947,9758,3824,9758,658,9758,23,19,0,1.029628899996169
3,1,,2026-07-29T18:01:07.856758,99049,9568,3715,9568,679,9568,23,11,0,1.031476499978453
3,1,,2026-07-29T18:01:08.888019,100142,9680,3883,9680,665,9680,22,14,0,1.030675699992571
3,1,,2026-07-29T18:01:09.919270,99947,9693,3880,9693,665,9693,34,8,0,1.0307049000111874
3,1,,2026-07-29T18:01:10.950581,99507,9539,3726,9539,673,9539,24,13,0,1.030582300008973
3,1,,2026-07-29T18:01:11.980219,100058,9730,3842,9730,726,9730,25,14,0,1.029195700015407
3,1,,2026-07-29T18:01:13.010819,99574,9573,3730,9573,729,9573,19,15,0,1.0301175999920815
3,1,,2026-07-29T18:01:14.041324,99573,9636,3771,9636,704,9636,26,12,0,1.029884099989431
3,1,,2026-07-29T18:01:15.071809,99192,9665,3845,9665,668,9665,20,9,0,1.0299119999981485
3,1,,2026-07-29T18:01:16.103333,99317,9566,3752,9566,629,9566,22,12,1,1.0309910000069067
3,1,,2026-07-29T18:01:17.134342,99586,9532,3738,9532,621,9532,23,14,0,1.0304220000107307
3,1,,2026-07-29T18:01:18.164350,99376,9790,3950,9790,703,9790,37,10,0,1.0291840999852866
3,1,,2026-07-29T18:01:19.195013,99464,9573,3753,9573,691,9573,26,16,0,1.0302091999910772
3,1,,2026-07-29T18:01:20.226632,98966,9722,3738,9722,703,9722,27,11,0,1.0311329000105616
3,1,,2026-07-29T18:01:21.256254,99310,9565,3738,9565,653,9565,19,15,0,1.0292002000205684
3,1,,2026-07-29T18:01:22.285877,99453,9480,3662,9480,659,9480,23,14,0,1.029076000006171
3,1,,2026-07-29T18:01:23.316229,99632,9658,3883,9658,652,9658,24,9,0,1.0298293000087142
3,1,,2026-07-29T18:01:24.347857,99531,9761,3828,9761,653,9761,22,12,0,1.0310433999984525
3,1,,2026-07-29T18:01:25.378769,100109,9612,3783,9612,641,9612,23,12,0,1.0304304999881424
3,1,,2026-07-29T18:01:26.408178,99544,9649,3871,9649,707,9649,26,10,1,1.0287211000104435
3,1,,2026-07-29T18:01:27.439527,99592,9550,3827,9550,716,9550,22,10,0,1.0308042999822646
3,1,,2026-07-29T18:01:28.470594,99180,9609,3796,9609,661,9609,34,13,0,1.0305386999971233
3,1,,2026-07-29T18:01:29.501004,99070,9543,3729,9543,646,9543,25,10,0,1.0299203999747988
3,1,,2026-07-29T18:01:30.530730,99572,9622,3764,9622,661,9622,19,13,0,1.0291353999928106
3,1,,2026-07-29T18:01:31.561867,99479,9699,3762,9699,670,9699,25,14,0,1.0306514000112657
3,1,,2026-07-29T18:01:32.591547,99830,9568,3714,9568,638,9568,21,13,0,1.029236200003652
3,1,,2026-07-29T18:01:33.622235,99351,9627,3812,9627,696,9627,21,16,0,1.029984399996465
3,1,,2026-07-29T18:01:34.653366,99576,9578,3762,9578,705,9578,24,15,0,1.030595500022173
3,1,,2026-07-29T18:01:35.684331,99640,9692,3832,9692,664,9692,24,14,0,1.0305000999942422
3,1,,2026-07-29T18:01:36.717487,99767,9866,3908,9866,681,9866,21,11,0,1.032479699992109
3,1,,2026-07-29T18:01:37.747717,99498,9763,3824,9763,653,9763,20,13,0,1.0296823999960907
3,1,,2026-07-29T18:01:38.777165,99326,9516,3778,9516,683,9516,17,10,0,1.0288059999875259
3,1,,2026-07-29T18:01:39.807676,99381,9847,3911,9847,654,9847,20,14,0,1.0299816000042483
3,1,,2026-07-29T18:01:40.839172,99921,9734,3754,9734,700,9734,20,14,0,1.0308629000210203
3,1,,2026-07-29T18:01:41.869431,99859,9674,3858,9674,674,9674,29,12,0,1.0297141000046395
3,1,,2026-07-29T18:01:42.899463,98668,9687,3809,9687,638,9687,29,16,0,1.0295774999831337
3,1,,2026-07-29T18:01:43.928649,99548,9705,3867,9705,632,9705,32,7,0,1.0287987999909092
3,1,,2026-07-29T18:01:44.956931,99621,9590,3725,9590,676,9590,23,12,0,1.0278251999989152
3,1,,2026-07-29T18:01:45.985941,99068,9691,3827,9691,683,9691,22,8,0,1.0286002999928314
3,1,,2026-07-29T18:01:47.015914,98976,9558,3786,9558,632,9558,18,12,0,1.029525099991588
3,1,,2026-07-29T18:01:48.046970,99489,9608,3788,9608,708,9608,30,6,0,1.0306762999971397
3,1,,2026-07-29T18:01:49.077355,99617,9537,3707,9537,675,9537,28,16,0,1.0299339000193868
3,1,,2026-07-29T18:01:50.108547,99982,9775,3871,9775,691,9775,23,13,0,1.0306395000079647
