N,input_state,basis,time,herald,singles_ch2,coinc_ch2,singles_ch4,coinc_ch4,singles_ch6,coinc_ch6,singles_ch8,coinc_ch8,singles_ch10,coinc_ch10,singles_ch12,coinc_ch12,singles_ch7,coinc_ch7,int_time
6,2,,2026-07-31T00:14:54.086423,2043948,125953,60669,125953,18025,125953,3839,125953,544,125953,67,125953,29,218234,133,20.029483299993444
6,2,,2026-07-31T00:15:14.115648,2042410,125815,60990,125815,17906,125815,3896,125815,482,125815,50,125815,33,216607,135,20.02932889998192
6,2,,2026-07-31T00:15:34.144423,2043103,125739,60135,125739,17902,125739,3892,125739,530,125739,55,125739,26,217421,137,20.028847599984147
6,2,,2026-07-31T00:15:54.172944,2043472,126190,60980,126190,18049,126190,3849,126190,549,126190,69,126190,29,217194,115,20.02852150000399
6,2,,2026-07-31T00:16:14.200970,2042086,126174,60488,126174,18045,126174,3922,126174,493,126174,53,126174,26,216915,129,20.028043000027537
6,2,,2026-07-31T00:16:34.230618,2041700,125460,60198,125460,18097,125460,3849,125460,522,125460,66,125460,22,217107,148,20.02984309999738
6,2,,2026-07-31T00:16:54.258456,2042318,125958,60749,125958,18007,125958,3919,125958,487,125958,54,125958,20,216575,131,20.02801810001256
6,2,,2026-07-31T00:17:14.287809,2042812,126265,60464,126265,18177,126265,3886,126265,492,126265,49,126265,22,217877,121,20.02944169996772
6,2,,2026-07-31T00:17:34.317565,2041800,126186,60384,126186,18089,126186,3834,126186,546,126186,59,126186,22,217580,132,20.029806500009727
6,2,,2026-07-31T00:17:54.347168,2040823,126048,60451,126048,17897,126048,3935,126048,533,126048,66,126048,24,217719,140,20.029445699998178
6,2,,2026-07-31T00:18:14.375987,2039774,126166,60787,126166,18050,126166,3875,126166,492,126166,60,126166,20,217453,122,20.02885659999447
6,2,,2026-07-31T00:18:34.405455,2038733,125666,60275,125666,18089,125666,3920,125666,537,125666,56,125666,19,216693,127,20.029506499995477
6,2,,2026-07-31T00:18:54.435458,2038600,125966,60397,125966,18134,125966,4022,125966,555,125966,67,125966,28,217606,146,20.030052200017963
6,2,,2026-07-31T00:19:14.464413,2038144,125682,60256,125682,17939,125682,3806,125682,529,125682,73,125682,22,216821,141,20.02897230000235
6,2,,2026-07-31T00:19:34.494404,2037644,126091,60341,126091,18073,126091,3955,126091,539,126091,63,126091,28,217358,111,20.030003699997906
6,2,,2026-07-31T00:19:54.523597,2034581,125367,60233,125367,17919,125367,3865,125367,530,125367,68,125367,35,217047,160,20.02925719995983
6,2,,2026-07-31T00:20:14.552192,2037681,124801,59695,124801,17980,124801,3961,124801,525,124801,63,124801,20,217429,135,20.028634599992074
6,2,,2026-07-31T00:20:34.580944,2034143,125705,60441,125705,17906,125705,3896,125705,529,125705,63,125705,16,216191,142,20.02880059997551
6,2,,2026-07-31T00:20:54.609384,2033630,125222,59942,125222,17959,125222,3864,125222,524,125222,59,125222,16,215176,124,20.028506999951787
6,2,,2026-07-31T00:21:14.635444,2034612,125719,60619,125719,17937,125719,3913,125719,517,125719,67,125719,15,216618,138,20.026206200011075
6,2,,2026-07-31T00:21:34.663390,2033798,125461,60361,125461,17931,125461,3893,125461,534,125461,50,125461,27,216906,133,20.028165599971544
6,2,,2026-07-31T00:21:54.692234,2035783,125616,60384,125616,17786,125616,3880,125616,541,125616,51,125616,24,216709,129,20.028887899999972
6,2,,2026-07-31T00:22:14.721294,2032448,125387,60225,125387,17975,125387,3925,125387,545,125387,53,125387,22,216816,142,20.02911529998528
6,2,,2026-07-31T00:22:34.750033,2029418,125507,60140,125507,17942,125507,3780,125507,515,125507,45,125507,24,216698,116,20.028837500023656
6,2,,2026-07-31T00:22:54.778992,2030406,125542,60359,125542,18119,125542,3845,125542,547,125542,37,125542,19,216202,146,20.029023400042206
6,2,,2026-07-31T00:23:14.805847,2030615,125492,60024,125492,17962,125492,4080,125492,534,125492,52,125492,33,216505,119,20.026826000015717
6,2,,2026-07-31T00:23:34.834263,2029077,125166,59689,125166,18193,125166,3934,125166,563,125166,65,125166,22,215688,130,20.028487600036897
6,2,,2026-07-31T00:23:54.862069,2030008,125697,60385,125697,17972,125697,3961,125697,478,125697,50,125697,34,216360,137,20.027875099971425
6,2,,2026-07-31T00:24:14.891868,2026658,125301,59909,125301,18004,125301,3965,125301,511,125301,55,125301,14,215231,129,20.02986549999332
6,2,,2026-07-31T00:24:34.922094,2027700,125049,59948,125049,17966,125049,3887,125049,553,125049,65,125049,30,216171,115,20.030192899983376
6,2,,2026-07-31T00:24:54.951062,2028541,124793,59653,124793,17750,124793,3896,124793,520,124793,72,124793,20,215691,147,20.029052099969704
6,2,,2026-07-31T00:25:14.978612,2026259,125251,60085,125251,17918,125251,3851,125251,492,125251,65,125251,26,216144,127,20.02767139999196
6,2,,2026-07-31T00:25:35.007214,2024176,125146,59894,125146,18089,125146,3872,125146,554,125146,42,125146,25,215308,134,20.028653499961365
6,2,,2026-07-31T00:25:55.036468,2024006,125571,60306,125571,17887,125571,3924,125571,538,125571,52,125571,19,216247,121,20.02932100003818
6,2,,2026-07-31T00:26:15.065344,2025060,125883,59953,125883,18176,125883,3968,125883,529,125883,57,125883,37,215892,115,20.028970599989407
6,2,,2026-07-31T00:26:35.096025,2025375,125392,60133,125392,18012,125392,3892,125392,498,125392,52,125392,30,216220,111,20.03070200001821
6,2,,2026-07-31T00:26:55.124422,2023574,125078,59957,125078,18166,125078,3818,125078,516,125078,59,125078,23,216569,144,20.0284334999742
6,2,,2026-07-31T00:27:15.154779,2024408,125592,60213,125592,17940,125592,3925,125592,542,125592,59,125592,20,216378,134,20.030390200030524
6,2,,2026-07-31T00:27:35.185300,2024266,126048,60628,126048,18188,126048,3881,126048,520,126048,56,126048,21,216504,139,20.030396099959034
6,2,,2026-07-31T00:27:55.213702,2024558,125103,59951,125103,17959,125103,3879,125103,523,125103,63,125103,19,215936,140,20.02849050000077
6,2,,2026-07-31T00:28:15.242727,2025421,125218,60144,125218,17838,125218,3822,125218,550,125218,62,125218,29,216661,161,20.029107699985616
6,2,,2026-07-31T00:28:35.271399,2024778,125794,60520,125794,18029,125794,3944,125794,562,125794,57,125794,16,216735,149,20.028685099969152
6,2,,2026-07-31T00:28:55.299751,2028614,126014,60616,126014,18168,126014,3880,126014,526,126014,59,126014,12,215764,152,20.02843639999628
6,2,,2026-07-31T00:29:15.328308,2027239,126331,60305,126331,18161,126331,3929,126331,537,126331,58,126331,22,216713,139,20.028594899980817
6,2,,2026-07-31T00:29:35.367892,2027035,124867,59938,124867,17885,124867,3862,124867,512,124867,58,124867,22,217494,146,20.039610099978745
6,2,,2026-07-31T00:29:55.396418,2028925,125783,60559,125783,17984,125783,3930,125783,538,125783,62,125783,13,216712,133,20.028626399987843
6,2,,2026-07-31T00:30:15.425970,2026798,125953,60500,125953,18041,125953,3835,125953,549,125953,56,125953,26,217022,120,20.029415299999528
6,2,,2026-07-31T00:30:35.454599,2029025,126272,60471,126272,17976,126272,3961,126272,564,126272,51,126272,20,216979,133,20.02858779998496
6,2,,2026-07-31T00:30:55.482604,2030572,125441,59997,125441,18196,125441,3865,125441,545,125441,74,125441,18,217454,140,20.02803899999708
6,2,,2026-07-31T00:31:15.511590,2033673,126150,61026,126150,17890,126150,3816,126150,551,126150,52,126150,18,217190,148,20.029008799989242
6,2,,2026-07-31T00:31:35.538336,2032165,125615,60270,125615,18018,125615,3895,125615,510,125615,54,125615,22,217339,125,20.026799399987794
6,2,,2026-07-31T00:31:55.566702,2029433,126199,60245,126199,18053,126199,3880,126199,542,126199,51,126199,22,217569,156,20.028593000024557
6,2,,2026-07-31T00:32:15.595516,2035118,126508,60806,126508,18218,126508,4017,126508,505,126508,52,126508,14,217523,139,20.028835999954026
6,2,,2026-07-31T00:32:35.625042,2034908,125448,60410,125448,17913,125448,3904,125448,527,125448,67,125448,30,217576,109,20.02956070000073
6,2,,2026-07-31T00:32:55.654685,2035189,125972,60389,125972,18179,125972,3856,125972,501,125972,45,125972,29,218199,110,20.029679099970963
6,2,,2026-07-31T00:33:15.683954,2033783,126460,60985,126460,17970,126460,3933,126460,510,126460,56,126460,18,217761,129,20.02932019997388
6,2,,2026-07-31T00:33:35.711274,2035825,125691,60656,125691,18058,125691,3840,125691,554,125691,43,125691,25,217926,127,20.02741129999049
6,2,,2026-07-31T00:33:55.739532,2035857,126054,60426,126054,18016,126054,3822,126054,528,126054,53,126054,14,217505,124,20.02840950002428
6,2,,2026-07-31T00:34:15.768963,2034605,126112,60631,126112,17997,126112,3917,126112,547,126112,53,126112,21,216558,133,20.029451399983373
6,2,,2026-07-31T00:34:35.798051,2036520,125640,60111,125640,18156,125640,3706,125640,524,125640,56,125640,21,217854,131,20.02912809996633
6,2,,2026-07-31T00:34:55.826359,2036013,126498,60642,126498,18200,126498,3912,126498,566,126498,68,126498,21,217573,151,20.02842889999738
6,2,,2026-07-31T00:35:15.854786,2038712,125727,60613,125727,18038,125727,3883,125727,538,125727,43,125727,24,216725,139,20.02854909998132
6,2,,2026-07-31T00:35:35.883882,2035336,125816,60685,125816,17754,125816,3882,125816,518,125816,58,125816,31,217849,132,20.029134100012016
6,2,,2026-07-31T00:35:55.912524,2036854,125770,60402,125770,17960,125770,4019,125770,555,125770,65,125770,18,217172,111,20.028732599981595
6,2,,2026-07-31T00:36:15.942670,2037808,125712,60549,125712,18048,125712,3833,125712,492,125712,61,125712,25,217900,122,20.030139399983454
6,2,,2026-07-31T00:36:35.969059,2037793,126889,61450,126889,17946,126889,3956,126889,511,126889,75,126889,31,217872,130,20.026432200043928
6,2,,2026-07-31T00:36:55.997988,2039617,125740,60514,125740,17789,125740,4028,125740,512,125740,52,125740,23,217528,119,20.029160899983253
6,2,,2026-07-31T00:37:16.026423,2039768,125650,60290,125650,18015,125650,3795,125650,534,125650,51,125650,18,217625,143,20.02838570001768
6,2,,2026-07-31T00:37:36.055103,2036815,126045,60683,126045,17932,126045,3879,126045,542,126045,46,126045,26,217136,129,20.028626599989366
6,2,,2026-07-31T00:37:56.083552,2037590,125926,60704,125926,17961,125926,3942,125926,550,125926,56,125926,23,217965,167,20.0284497999819
6,2,,2026-07-31T00:38:16.112646,2039074,126066,60693,126066,17915,126066,3845,126066,541,126066,50,126066,24,217050,125,20.029115799989086
6,2,,2026-07-31T00:38:36.141735,2041952,126301,60671,126301,18032,126301,3810,126301,514,126301,39,126301,15,217797,139,20.029084000037983
6,2,,2026-07-31T00:38:56.170493,2042472,125656,60592,125656,18096,125656,3766,125656,560,125656,50,125656,19,217059,128,20.028813300014008
6,2,,2026-07-31T00:39:16.198639,2041112,126167,60554,126167,18036,126167,3899,126167,513,126167,51,126167,21,218194,134,20.028127999976277
6,2,,2026-07-31T00:39:36.226523,2040927,125480,60445,125480,17948,125480,3908,125480,529,125480,59,125480,18,216599,125,20.027783099969383
6,2,,2026-07-31T00:39:56.255175,2041902,126378,60647,126378,17889,126378,3964,126378,510,126378,56,126378,29,216427,161,20.02867480000714
6,2,,2026-07-31T00:40:16.283491,2039232,125518,60107,125518,17898,125518,3895,125518,503,125518,60,125518,26,216502,156,20.028345400001854
6,2,,2026-07-31T00:40:36.312378,2038773,126051,60775,126051,17933,126051,3832,126051,553,126051,66,126051,17,217209,129,20.028896700008772
6,2,,2026-07-31T00:40:56.342743,2040751,125915,60734,125915,17938,125915,3866,125915,500,125915,49,125915,24,216683,129,20.030326100008097
6,2,,2026-07-31T00:41:16.373719,2041671,125743,60485,125743,17945,125743,3818,125743,528,125743,59,125743,23,216859,124,20.030845600005705
6,2,,2026-07-31T00:41:36.402675,2039959,125603,60388,125603,18019,125603,3857,125603,538,125603,61,125603,30,216833,122,20.028884200030006
6,2,,2026-07-31T00:41:56.429685,2039217,125421,60175,125421,17951,125421,3878,125421,505,125421,52,125421,18,217213,159,20.027028499986045
6,2,,2026-07-31T00:42:16.457755,2039341,125685,60315,125685,17988,125685,3849,125685,499,125685,71,125685,27,216655,144,20.0282140999916
6,2,,2026-07-31T00:42:36.487094,2037054,125413,60378,125413,17891,125413,3849,125413,566,125413,57,125413,32,216692,115,20.029324700008146
6,2,,2026-07-31T00:42:56.516564,2038035,125368,60101,125368,17932,125368,3946,125368,524,125368,65,125368,19,216257,142,20.029463699960615
6,2,,2026-07-31T00:43:16.545489,2036099,125259,60293,125259,17789,125259,3927,125259,512,125259,51,125260,28,217074,119,20.028913200017996
6,2,,2026-07-31T00:43:36.573228,2035101,125488,60141,125488,17738,125488,3835,125488,541,125488,53,125487,23,217012,122,20.02779710001778
6,2,,2026-07-31T00:43:56.601813,2035505,125885,60192,125885,18069,125885,3950,125885,522,125885,47,125885,18,216124,115,20.028636200004257
6,2,,2026-07-31T00:44:16.628923,2036589,125758,60562,125758,18134,125758,3870,125758,509,125758,61,125758,16,216079,146,20.027220299991313
6,2,,2026-07-31T00:44:36.656631,2035425,125172,60456,125172,17907,125172,3867,125172,518,125172,62,125172,19,216782,129,20.027772700006608
6,2,,2026-07-31T00:44:56.685720,2034912,124638,59932,124638,17875,124638,3886,124638,501,124638,59,124638,26,216052,118,20.02915600000415
6,2,,2026-07-31T00:45:16.712441,2032522,124999,60149,124999,17510,124999,3794,124999,506,124999,66,124999,15,216503,143,20.026780999964103
6,2,,2026-07-31T00:45:36.740550,2031085,125078,60061,125078,17960,125078,3840,125078,474,125078,68,125078,15,216332,142,20.02817549998872
6,2,,2026-07-31T00:45:56.769657,2030407,124845,60022,124845,17835,124845,3741,124845,591,124845,66,124845,20,215958,143,20.02920930000255
6,2,,2026-07-31T00:46:16.798140,2030908,125281,60121,125281,18200,125281,3832,125281,541,125281,50,125281,19,216434,144,20.02846750000026
6,2,,2026-07-31T00:46:36.827439,2027727,125243,59697,125243,18049,125243,3960,125243,543,125243,56,125243,19,216367,139,20.02923699998064
6,2,,2026-07-31T00:46:56.856238,2029550,124840,59776,124840,17769,124840,3848,124840,489,124840,58,124840,20,216365,142,20.028794999991078
6,2,,2026-07-31T00:47:16.883683,2026727,125429,59943,125429,18026,125429,3873,125429,529,125429,66,125429,21,215705,161,20.027346800023224
6,2,,2026-07-31T00:47:36.912167,2029073,125637,60008,125637,18190,125637,3844,125637,535,125637,66,125637,27,215924,121,20.028611799993087
6,2,,2026-07-31T00:47:56.940430,2026103,125841,60365,125841,18097,125841,3902,125841,514,125842,61,125842,20,215928,131,20.0282775000087
6,2,,2026-07-31T00:48:16.970086,2024133,125413,59976,125413,18096,125413,3868,125413,567,125412,56,125412,24,215778,130,20.029661900014617
6,2,,2026-07-31T00:48:36.997826,2027285,125390,59993,125390,17663,125390,3862,125390,579,125390,43,125390,10,216904,151,20.02777739998419
6,2,,2026-07-31T00:48:57.026257,2024385,125303,60162,125303,18012,125303,3832,125303,479,125303,59,125303,28,215789,141,20.028494400030468
6,2,,2026-07-31T00:49:17.054301,2023362,125468,60427,125468,17769,125468,3998,125468,531,125468,43,125468,22,215898,138,20.028022500046063
6,2,,2026-07-31T00:49:37.083456,2023369,125139,60053,125139,18111,125139,3830,125139,514,125139,54,125139,21,215105,133,20.029082900029607
6,2,,2026-07-31T00:49:57.113639,2019730,125751,60084,125751,18011,125751,3906,125751,541,125751,61,125751,25,215625,143,20.030166599957738
6,2,,2026-07-31T00:50:17.142260,2020292,125335,60187,125335,17825,125335,3854,125335,524,125335,56,125335,25,216610,149,20.028618700045627
6,2,,2026-07-31T00:50:37.171073,2020171,125299,59784,125299,18019,125299,3932,125299,547,125299,45,125299,23,215680,127,20.02887889998965
6,2,,2026-07-31T00:50:57.199361,2019621,125260,60111,125260,17630,125260,3894,125260,526,125260,60,125260,21,216264,127,20.028294699965045
6,2,,2026-07-31T00:51:17.228197,2020788,125314,59852,125314,18085,125314,3965,125314,522,125314,55,125314,30,215217,151,20.028719800000545
6,2,,2026-07-31T00:51:37.257169,2016025,125771,60396,125771,17777,125771,3884,125771,493,125771,48,125771,27,215464,107,20.028971299994737
6,2,,2026-07-31T00:51:57.287266,2019961,125146,60124,125146,17890,125146,3806,125146,532,125146,54,125146,22,215636,127,20.030062600038946
6,2,,2026-07-31T00:52:17.316017,2019563,125841,59969,125841,18290,125841,3867,125841,517,125841,59,125841,21,216071,151,20.02868089999538
6,2,,2026-07-31T00:52:37.345449,2020096,125386,60177,125386,17966,125386,3806,125386,544,125386,65,125386,20,216435,136,20.029426100023557
6,2,,2026-07-31T00:52:57.374223,2022843,124926,59887,124926,17838,124926,3861,124926,529,124926,42,124926,12,216526,126,20.028717300039716
6,2,,2026-07-31T00:53:17.403834,2019267,125517,59854,125517,18203,125517,3822,125517,613,125517,59,125517,18,217377,142,20.02956459997222
6,2,,2026-07-31T00:53:37.432418,2021771,126155,60522,126155,18014,126155,3893,126155,500,126155,58,126155,20,216388,119,20.02854649996152
6,2,,2026-07-31T00:53:57.461462,2022477,125287,60323,125287,17831,125287,3810,125287,524,125287,64,125287,19,216970,111,20.0290396999917
6,2,,2026-07-31T00:54:17.490348,2022650,125186,60089,125186,17931,125186,3963,125186,565,125186,57,125186,26,216065,133,20.028822299966123
6,2,,2026-07-31T00:54:37.518275,2025371,126492,60747,126492,17959,126492,3952,126492,549,126492,60,126492,24,216269,135,20.02788090001559
6,2,,2026-07-31T00:54:57.546625,2026129,125921,60797,125921,17750,125921,3871,125921,493,125921,59,125921,26,216957,127,20.02822209999431
6,2,,2026-07-31T00:55:17.576028,2023063,125694,60457,125694,17824,125694,3905,125694,531,125694,54,125694,19,216292,120,20.02940379997017
6,2,,2026-07-31T00:55:37.605199,2025234,125584,60330,125584,17984,125584,3864,125584,520,125584,62,125584,15,217009,146,20.029140900005586
6,2,,2026-07-31T00:55:57.634137,2022349,125244,60235,125244,17967,125244,3802,125244,515,125244,49,125244,21,215647,137,20.028862399980426
6,2,,2026-07-31T00:56:17.663484,2024570,125526,60322,125526,18049,125526,3817,125526,505,125526,67,125526,22,217162,149,20.02934299997287
6,2,,2026-07-31T00:56:37.692458,2028544,126476,60745,126476,18137,126476,3967,126476,541,126476,48,126476,19,216389,128,20.028879899997264
6,2,,2026-07-31T00:56:57.722101,2028633,125487,60174,125487,18016,125487,3731,125487,524,125487,59,125487,21,217269,148,20.02960680000251
6,2,,2026-07-31T00:57:17.748878,2028077,125760,60503,125760,17971,125760,3748,125760,537,125760,59,125760,25,216579,137,20.026660300034564
6,2,,2026-07-31T00:57:37.778215,2031017,126370,60619,126370,18346,126370,3792,126370,522,126370,52,126370,19,217981,141,20.02933699998539
6,2,,2026-07-31T00:57:57.805864,2033354,125695,60309,125695,18106,125695,3900,125695,555,125695,60,125695,12,217428,137,20.027523099968676
